oracle_id,oracle_name,round,degree,progress_pct,accuracy,tier,fired,avg_coverage_width,max_coverage_width,total_slack,noisy_flip,matches_true_top10,top10,point_vec
1,uniform,1,2,11,0.111905,insufficient,false,0.833334,1.000000,0.000000,false,false,synthetic-album-0|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000366 0.000000884 0.000001401 0.499996162 0.000000366 0.499995127 0.499995644 0.499996162 0.000000366 0.000000884 0.000001401 0.000001919 0.000000366 0.000000884 0.000001401 0.000001919 0.000000366 0.000000884 0.000001401 0.000001919 0.000000366 0.000000884 0.000001401 0.000001919
1,uniform,2,2,20,0.200000,insufficient,false,0.666667,1.000000,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000205 0.000000495 0.333331969 0.333332259 0.000000205 0.000000495 0.000000785 0.333332259 0.000000205 0.000000495 0.000000785 0.333332259 0.000000205 0.000000495 0.000000785 0.000001075 0.000000205 0.000000495 0.000000785 0.000001075 0.000000205 0.000000495 0.000000785 0.000001075
1,uniform,3,2,32,0.320238,insufficient,false,0.500000,1.000000,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000144 0.000000348 0.000000553 0.249999622 0.000000144 0.000000348 0.000000553 0.249999622 0.000000144 0.000000348 0.000000553 0.249999622 0.000000144 0.000000348 0.000000553 0.249999622 0.000000144 0.000000348 0.000000553 0.000000757 0.000000144 0.000000348 0.000000553 0.000000757
1,uniform,4,2,54,0.541904,insufficient,false,0.333334,1.000000,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000112 0.000000270 0.000000429 0.199999883 0.000000112 0.000000270 0.199999724 0.199999883 0.000000112 0.000000270 0.000000429 0.199999883 0.000000112 0.000000270 0.199999724 0.199999883 0.000000112 0.199999566 0.199999724 0.199999883 0.000000112 0.000000270 0.000000429 0.000000587
1,uniform,5,2,76,0.756348,high,false,0.125001,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000092 0.000000222 0.000000351 0.166666667 0.000000092 0.166666407 0.166666537 0.166666667 0.000000092 0.166666407 0.166666537 0.166666667 0.000000092 0.166666407 0.166666537 0.166666667 0.000000092 0.000000222 0.166666537 0.166666667 0.000000092 0.000000222 0.000000351 0.166666667
1,uniform,6,2,76,0.756349,high,false,0.125001,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000078 0.000000188 0.000000298 0.166666667 0.000000078 0.166666446 0.166666557 0.166666667 0.000000078 0.166666446 0.166666557 0.166666667 0.000000078 0.166666446 0.166666557 0.166666667 0.000000078 0.000000188 0.166666557 0.166666667 0.000000078 0.166666446 0.166666557 0.166666667
1,uniform,7,2,76,0.756349,high,false,0.125001,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000068 0.000000163 0.000000259 0.166666667 0.000000068 0.166666475 0.166666571 0.166666667 0.000000068 0.166666475 0.166666571 0.166666667 0.000000068 0.166666475 0.166666571 0.166666667 0.000000068 0.000000163 0.166666571 0.166666667 0.000000068 0.166666475 0.166666571 0.166666667
1,uniform,8,2,76,0.756349,high,false,0.125001,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000060 0.000000145 0.000000229 0.166666667 0.000000060 0.166666497 0.166666582 0.166666667 0.000000060 0.166666497 0.166666582 0.166666667 0.000000060 0.166666497 0.166666582 0.166666667 0.000000060 0.000000145 0.166666582 0.166666667 0.000000060 0.166666497 0.166666582 0.166666667
1,uniform,9,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000054 0.000000130 0.000000206 0.166666667 0.000000054 0.000000130 0.166666591 0.166666667 0.000000054 0.166666515 0.166666591 0.166666667 0.000000054 0.166666515 0.166666591 0.166666667 0.000000054 0.166666515 0.166666591 0.166666667 0.000000054 0.000000130 0.166666591 0.166666667
1,uniform,10,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000049 0.000000118 0.000000187 0.166666667 0.000000049 0.000000118 0.166666598 0.166666667 0.000000049 0.000000118 0.166666598 0.166666667 0.000000049 0.000000118 0.166666598 0.166666667 0.000000049 0.000000118 0.166666598 0.166666667 0.000000049 0.000000118 0.166666598 0.166666667
1,uniform,11,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000045 0.000000108 0.000000171 0.166666667 0.000000045 0.000000108 0.166666603 0.166666667 0.000000045 0.000000108 0.166666603 0.166666667 0.000000045 0.000000108 0.166666603 0.166666667 0.000000045 0.000000108 0.166666603 0.166666667 0.000000045 0.000000108 0.166666603 0.166666667
1,uniform,12,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000041 0.000000100 0.166666608 0.166666667 0.000000041 0.000000100 0.000000158 0.166666667 0.000000041 0.166666550 0.166666608 0.166666667 0.000000041 0.000000100 0.166666608 0.166666667 0.000000041 0.000000100 0.166666608 0.166666667 0.000000041 0.000000100 0.166666608 0.166666667
1,uniform,13,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000038 0.000000092 0.166666613 0.166666667 0.000000038 0.000000092 0.000000147 0.166666667 0.000000038 0.166666558 0.166666613 0.166666667 0.000000038 0.000000092 0.166666613 0.166666667 0.000000038 0.000000092 0.166666613 0.166666667 0.000000038 0.166666558 0.166666613 0.166666667
1,uniform,14,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000036 0.000000086 0.166666616 0.166666667 0.000000036 0.000000086 0.000000137 0.166666667 0.000000036 0.166666566 0.166666616 0.166666667 0.000000036 0.166666566 0.166666616 0.166666667 0.000000036 0.000000086 0.000000137 0.166666667 0.000000036 0.166666566 0.166666616 0.166666667
1,uniform,15,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000033 0.000000081 0.000000128 0.166666667 0.000000033 0.000000081 0.000000128 0.166666667 0.000000033 0.000000081 0.000000128 0.166666667 0.000000033 0.000000081 0.000000128 0.166666667 0.000000033 0.166666572 0.166666619 0.166666667 0.000000033 0.000000081 0.166666619 0.166666667
1,uniform,16,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000031 0.000000075 0.000000119 0.166666667 0.000000031 0.000000075 0.000000119 0.166666667 0.000000031 0.000000075 0.000000119 0.166666667 0.000000031 0.000000075 0.000000119 0.166666667 0.000000031 0.166666579 0.166666623 0.166666667 0.000000031 0.000000075 0.166666623 0.166666667
1,uniform,17,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000029 0.000000070 0.000000111 0.166666667 0.000000029 0.000000070 0.000000111 0.166666667 0.000000029 0.000000070 0.000000111 0.166666667 0.000000029 0.000000070 0.000000111 0.166666667 0.000000029 0.000000070 0.000000111 0.166666667 0.000000029 0.000000070 0.166666626 0.166666667
1,uniform,18,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000027 0.000000065 0.000000104 0.166666667 0.000000027 0.000000065 0.000000104 0.166666667 0.000000027 0.000000065 0.000000104 0.166666667 0.000000027 0.000000065 0.000000104 0.166666667 0.000000027 0.166666590 0.166666628 0.166666667 0.000000027 0.000000065 0.166666628 0.166666667
1,uniform,19,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000025 0.000000061 0.000000097 0.166666667 0.000000025 0.000000061 0.000000097 0.166666667 0.000000025 0.000000061 0.000000097 0.166666667 0.000000025 0.000000061 0.000000097 0.166666667 0.000000025 0.166666595 0.166666631 0.166666667 0.000000025 0.000000061 0.166666631 0.166666667
1,uniform,20,2,76,0.763889,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000024 0.000000058 0.000000092 0.166666667 0.000000024 0.000000058 0.000000092 0.166666667 0.000000024 0.000000058 0.000000092 0.166666667 0.000000024 0.000000058 0.000000092 0.166666667 0.000000024 0.000000058 0.000000092 0.166666667 0.000000024 0.000000058 0.166666633 0.166666667
1,uniform,21,2,77,0.767857,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000023 0.000000055 0.000000087 0.166666667 0.000000023 0.000000055 0.000000087 0.166666667 0.000000023 0.000000055 0.000000087 0.166666667 0.000000023 0.000000055 0.000000087 0.166666667 0.000000023 0.166666602 0.166666635 0.166666667 0.000000023 0.000000055 0.166666635 0.166666667
1,uniform,22,2,77,0.769047,high,false,0.125000,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000022 0.083333329 0.166666636 0.166666667 0.000000022 0.083333329 0.166666636 0.166666667 0.000000022 0.083333329 0.166666636 0.166666667 0.000000022 0.083333329 0.166666636 0.166666667 0.000000022 0.000000052 0.000000083 0.166666667 0.000000022 0.083333329 0.166666636 0.166666667
1,uniform,23,2,77,0.769047,high,false,0.125000,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000021 0.083333329 0.166666638 0.166666667 0.000000021 0.083333329 0.166666638 0.166666667 0.000000021 0.083333329 0.166666638 0.166666667 0.000000021 0.083333329 0.166666638 0.166666667 0.000000021 0.000000050 0.000000079 0.166666667 0.000000021 0.083333329 0.166666638 0.166666667
1,uniform,24,2,77,0.773016,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000020 0.000000047 0.000000075 0.166666667 0.000000020 0.000000047 0.000000075 0.166666667 0.000000020 0.000000047 0.166666639 0.166666667 0.000000020 0.000000047 0.000000075 0.166666667 0.000000020 0.000000047 0.000000075 0.166666667 0.000000020 0.000000047 0.000000075 0.166666667
1,uniform,25,2,77,0.774206,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000019 0.000000045 0.000000072 0.166666667 0.000000019 0.000000045 0.000000072 0.166666667 0.000000019 0.000000045 0.166666640 0.166666667 0.000000019 0.000000045 0.000000072 0.166666667 0.000000019 0.000000045 0.000000072 0.166666667 0.166666587 0.166666614 0.166666640 0.166666667
1,uniform,26,2,78,0.776984,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000018 0.000000043 0.000000069 0.166666667 0.000000018 0.000000043 0.000000069 0.166666667 0.000000018 0.000000043 0.166666641 0.166666667 0.000000018 0.000000043 0.000000069 0.166666667 0.000000018 0.000000043 0.000000069 0.166666667 0.000000018 0.000000043 0.000000069 0.166666667
1,uniform,27,2,78,0.776984,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000017 0.000000042 0.000000066 0.166666667 0.000000017 0.000000042 0.000000066 0.166666667 0.000000017 0.000000042 0.166666642 0.166666667 0.000000017 0.000000042 0.000000066 0.166666667 0.000000017 0.000000042 0.000000066 0.166666667 0.166666594 0.166666618 0.166666642 0.166666667
1,uniform,28,2,78,0.776984,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000017 0.000000040 0.000000063 0.166666667 0.000000017 0.000000040 0.000000063 0.166666667 0.000000017 0.000000040 0.166666643 0.166666667 0.166666596 0.166666620 0.166666643 0.166666667 0.000000017 0.000000040 0.000000063 0.166666667 0.000000017 0.000000040 0.000000063 0.166666667
1,uniform,29,2,78,0.776984,high,false,0.125000,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000016 0.000000039 0.000000061 0.166666667 0.000000016 0.000000039 0.000000061 0.166666667 0.000000016 0.000000039 0.166666644 0.166666667 0.000000016 0.000000039 0.000000061 0.166666667 0.000000016 0.000000039 0.000000061 0.166666667 0.000000016 0.000000039 0.000000061 0.166666667
1,uniform,30,2,79,0.794841,high,false,0.121528,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000015 0.000000037 0.000000059 0.166666667 0.000000015 0.000000037 0.000000059 0.166666667 0.000000015 0.000000037 0.166666645 0.166666667 0.000000015 0.000000037 0.000000059 0.166666667 0.000000015 0.000000037 0.000000059 0.166666667 0.000000015 0.000000037 0.000000059 0.166666667
1,uniform,31,3,79,0.794841,high,false,0.121528,0.166667,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.000000015 0.000000036 0.000000057 0.166666667 0.000000015 0.000000036 0.000000057 0.166666667 0.000000015 0.000000036 0.166666646 0.166666667 0.000000015 0.000000036 0.000000057 0.166666667 0.000000015 0.000000036 0.000000057 0.166666667 0.166666604 0.166666625 0.166666646 0.166666667
1,uniform,32,3,82,0.823809,high,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000014 0.083333330 0.166666647 0.166666667 0.000000014 0.083333330 0.166666647 0.166666667 0.000000014 0.083333330 0.083333350 0.166666667 0.000000014 0.083333330 0.166666647 0.166666667 0.000000014 0.083333330 0.166666647 0.166666667 0.000000014 0.083333330 0.166666647 0.166666667
1,uniform,33,3,82,0.823809,high,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000014 0.083333331 0.166666647 0.166666667 0.000000014 0.083333331 0.166666647 0.166666667 0.000000014 0.083333331 0.083333350 0.166666667 0.000000014 0.083333331 0.166666647 0.166666667 0.000000014 0.083333331 0.166666647 0.166666667 0.000000014 0.083333331 0.166666647 0.166666667
1,uniform,34,3,84,0.844841,high,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000013 0.083333331 0.166666648 0.166666667 0.000000013 0.083333331 0.166666648 0.166666667 0.000000013 0.083333331 0.083333349 0.166666667 0.000000013 0.083333331 0.166666648 0.166666667 0.000000013 0.083333331 0.166666648 0.166666667 0.000000013 0.083333331 0.166666648 0.166666667
1,uniform,35,3,86,0.861904,veryHigh,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000013 0.083333331 0.166666649 0.166666667 0.000000013 0.083333331 0.166666649 0.166666667 0.000000013 0.083333331 0.083333349 0.166666667 0.000000013 0.083333331 0.166666649 0.166666667 0.000000013 0.083333331 0.166666649 0.166666667 0.000000013 0.083333331 0.166666649 0.166666667
1,uniform,36,3,86,0.861904,veryHigh,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000012 0.083333331 0.166666649 0.166666667 0.000000012 0.083333331 0.166666649 0.166666667 0.000000012 0.083333331 0.083333348 0.166666667 0.000000012 0.083333331 0.166666649 0.166666667 0.000000012 0.083333331 0.166666649 0.166666667 0.000000012 0.083333331 0.166666649 0.166666667
1,uniform,37,3,86,0.861904,veryHigh,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.083333348 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667
1,uniform,38,3,89,0.885317,veryHigh,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.083333347 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667 0.000000012 0.083333331 0.166666650 0.166666667
1,uniform,39,3,89,0.885317,veryHigh,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.083333347 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667
1,uniform,40,3,89,0.885317,veryHigh,false,0.121528,0.166667,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.083333347 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667 0.000000011 0.083333331 0.166666651 0.166666667
1,uniform,41,3,94,0.938095,veryHigh,false,0.041667,0.083334,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000011 0.083333331 0.166666652 0.166666667 0.000000011 0.083333332 0.166666652 0.166666667 0.000000013 0.083333334 0.083333346 0.166666667 0.000000011 0.083333332 0.166666652 0.166666667 0.000000012 0.083333332 0.166666653 0.166666667 0.000000011 0.083333332 0.166666654 0.166666667
1,uniform,42,3,94,0.938095,veryHigh,false,0.041667,0.083334,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000015 0.083333333 0.166666652 0.166666667 0.000000015 0.083333333 0.166666652 0.166666667 0.000000015 0.083333333 0.083333348 0.166666667 0.000000015 0.083333333 0.166666652 0.166666667 0.000000015 0.083333333 0.166666652 0.166666667 0.000000015 0.083333333 0.166666652 0.166666667
1,uniform,43,3,94,0.938095,veryHigh,false,0.041667,0.083334,0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000014 0.083333333 0.166666652 0.166666667 0.000000014 0.083333333 0.166666652 0.166666667 0.000000014 0.083333333 0.083333348 0.166666667 0.000000014 0.083333333 0.166666652 0.166666667 0.000000014 0.083333333 0.166666652 0.166666667 0.000000014 0.083333333 0.166666652 0.166666667
1,uniform,44,3,94,0.938095,veryHigh,false,0.041667,0.083334,-0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.083333319 0.083333333 0.083333347 0.166666667 0.083333319 0.083333333 0.083333347 0.166666667 0.083333319 0.083333333 0.166666653 0.166666667 0.083333319 0.083333333 0.083333347 0.166666667 0.083333319 0.083333333 0.083333347 0.166666667 0.083333319 0.083333333 0.083333347 0.166666667
1,uniform,45,3,94,0.938095,veryHigh,false,0.041667,0.083334,-0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000010 0.083333333 0.166666657 0.166666667 0.000000010 0.083333333 0.166666657 0.166666667 0.000000010 0.083333333 0.083333343 0.166666667 0.000000010 0.083333333 0.166666657 0.166666667 0.000000010 0.083333333 0.166666657 0.166666667 0.000000010 0.083333333 0.166666657 0.166666667
1,uniform,46,3,94,0.938095,veryHigh,false,0.041667,0.083334,-0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.083333320 0.083333333 0.083333347 0.166666667 0.083333320 0.083333333 0.083333347 0.166666667 0.083333320 0.083333333 0.166666653 0.166666667 0.083333320 0.083333333 0.083333347 0.166666667 0.083333320 0.083333333 0.083333347 0.166666667 0.083333320 0.083333333 0.083333347 0.166666667
1,uniform,47,3,94,0.938095,veryHigh,false,0.041667,0.083334,-0.000000,false,false,synthetic-album-0|synthetic-album-1|synthetic-album-10|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8,0.000000013 0.083333333 0.166666654 0.166666667 0.000000013 0.083333333 0.166666654 0.166666667 0.000000013 0.083333333 0.083333346 0.166666667 0.000000013 0.083333333 0.166666654 0.166666667 0.000000013 0.083333333 0.166666654 0.166666667 0.000000013 0.083333333 0.166666654 0.166666667
1,uniform,48,3,94,0.938095,veryHigh,false,0.041667,0.083334,-0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.166666654 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667
1,uniform,49,3,94,0.938095,veryHigh,false,0.041667,0.083334,0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.166666654 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667 0.083333321 0.083333333 0.083333346 0.166666667
1,uniform,50,3,94,0.938095,veryHigh,false,0.041667,0.083334,-0.000000,false,true,synthetic-album-0|synthetic-album-1|synthetic-album-11|synthetic-album-2|synthetic-album-3|synthetic-album-4|synthetic-album-6|synthetic-album-7|synthetic-album-8|synthetic-album-9,0.083333321 0.083333333 0.083333345 0.166666667 0.083333321 0.083333333 0.083333345 0.166666667 0.083333321 0.083333333 0.166666655 0.166666667 0.083333321 0.083333333 0.083333345 0.166666667 0.083333321 0.083333333 0.083333345 0.166666667 0.083333321 0.083333333 0.083333345 0.166666667
